lead_in_id,match_key,date,qualified_team_id,qualified_team_name,source_team_name,opponent_team_id,opponent_name,source_opponent_name,perspective,is_home_perspective,home_team,away_team,home_team_canonical,away_team_canonical,team_score,opponent_score,goal_difference,team_elo_start,opponent_elo_start,team_elo_delta,result,tournament,city,country,neutral,days_before_tournament,goalscorer_events_for_team,goalscorer_events_for_opponent,penalty_goal_events_for_team,penalty_goal_events_for_opponent,own_goal_events_for_team,own_goal_events_for_opponent,decided_by_shootout,shootout_winner,shootout_first_shooter,tournament_id,match_id,match_number,stage,status
lead_in_010674,1982-02-19|Cape Verde|Mali,1982-02-19,CPV,Cape Verde,Cape Verde,,Mali,Mali,home,True,Cape Verde,Mali,Cape Verde,Mali,1,2,-1,1233.0,1503.0,-11.0,loss,Amílcar Cabral Cup,Praia,Cape Verde,False,16183,0,0,0,0,0,0,False,,,1982_am_lcar_cabral_cup,1982-02-19|Cape Verde|Mali,,Amílcar Cabral Cup,completed
lead_in_010675,1982-02-19|Ghana|Burkina Faso,1982-02-19,GHA,Ghana,Ghana,,Burkina Faso,Burkina Faso,home,True,Ghana,Burkina Faso,Ghana,Burkina Faso,1,0,1,1656.0,1308.0,5.0,win,West African Cup,Cotonou,Benin,True,16183,0,0,0,0,0,0,False,,,1982_west_african_cup,1982-02-19|Ghana|Burkina Faso,,West African Cup,completed
lead_in_010676,1982-02-19|Guinea|Senegal,1982-02-19,SEN,Senegal,Senegal,,Guinea,Guinea,away,False,Guinea,Senegal,Guinea,Senegal,0,3,-3,1579.0,1516.0,-41.0,loss,Amílcar Cabral Cup,Praia,Cape Verde,True,16183,0,0,0,0,0,0,False,,,1982_am_lcar_cabral_cup,1982-02-19|Guinea|Senegal,,Amílcar Cabral Cup,completed
lead_in_010677,1982-02-19|Ivory Coast|Niger,1982-02-19,CIV,Ivory Coast,Ivory Coast,,Niger,Niger,home,True,Ivory Coast,Niger,Ivory Coast,Niger,1,1,0,1533.0,1233.0,-14.0,draw,West African Cup,Cotonou,Benin,True,16183,0,0,0,0,0,0,False,,,1982_west_african_cup,1982-02-19|Ivory Coast|Niger,,West African Cup,completed
lead_in_010678,1982-02-19|Libya|Qatar,1982-02-19,QAT,Qatar,Qatar,,Libya,Libya,away,False,Libya,Qatar,Libya,Qatar,1,2,-1,1236.0,1558.0,-2.0,loss,Friendly,Tripoli,Libya,False,16183,0,0,0,0,0,0,False,,,1982_friendly,1982-02-19|Libya|Qatar,,Friendly,completed
lead_in_010679,1982-02-20|Finland|Sweden,1982-02-20,SWE,Sweden,Sweden,,Finland,Finland,away,False,Finland,Sweden,Finland,Sweden,2,2,0,1721.0,1457.0,-4.0,draw,Friendly,Lahti,Finland,False,16182,0,0,0,0,0,0,False,,,1982_friendly,1982-02-20|Finland|Sweden,,Friendly,completed
lead_in_010680,1982-02-20|South Korea|Uruguay,1982-02-20,KOR,South Korea,South Korea,URU,Uruguay,Uruguay,home,True,South Korea,Uruguay,South Korea,Uruguay,2,2,0,1670.0,1789.0,7.0,draw,Nehru Cup,Calcutta,India,True,16182,0,0,0,0,0,0,False,,,1982_nehru_cup,1982-02-20|South Korea|Uruguay,,Nehru Cup,completed
lead_in_010681,1982-02-20|South Korea|Uruguay,1982-02-20,URU,Uruguay,Uruguay,KOR,South Korea,South Korea,away,False,South Korea,Uruguay,South Korea,Uruguay,2,2,0,1789.0,1670.0,-7.0,draw,Nehru Cup,Calcutta,India,True,16182,0,0,0,0,0,0,False,,,1982_nehru_cup,1982-02-20|South Korea|Uruguay,,Nehru Cup,completed
lead_in_010682,1982-02-21|Finland|Sweden,1982-02-21,SWE,Sweden,Sweden,,Finland,Finland,away,False,Finland,Sweden,Finland,Sweden,1,2,-1,1717.0,1461.0,-14.0,loss,Friendly,Lahti,Finland,False,16181,0,0,0,0,0,0,False,,,1982_friendly,1982-02-21|Finland|Sweden,,Friendly,completed
lead_in_010683,1982-02-21|Ivory Coast|Togo,1982-02-21,CIV,Ivory Coast,Ivory Coast,,Togo,Togo,home,True,Ivory Coast,Togo,Ivory Coast,Togo,1,1,0,1519.0,1462.0,-3.0,draw,West African Cup,Cotonou,Benin,True,16181,0,0,0,0,0,0,True,Togo,,1982_west_african_cup,1982-02-21|Ivory Coast|Togo,,West African Cup,completed
lead_in_010684,1982-02-22|China PR|Uruguay,1982-02-22,URU,Uruguay,Uruguay,,China PR,China PR,away,False,China PR,Uruguay,China PR,Uruguay,0,0,0,1782.0,1604.0,-9.0,draw,Nehru Cup,Calcutta,India,True,16180,0,0,0,0,0,0,False,,,1982_nehru_cup,1982-02-22|China PR|Uruguay,,Nehru Cup,completed
lead_in_010685,1982-02-22|Ivory Coast|Burkina Faso,1982-02-22,CIV,Ivory Coast,Ivory Coast,,Burkina Faso,Burkina Faso,home,True,Ivory Coast,Burkina Faso,Ivory Coast,Burkina Faso,1,1,0,1516.0,1303.0,-11.0,draw,West African Cup,Cotonou,Benin,True,16180,0,0,0,0,0,0,True,Burkina Faso,,1982_west_african_cup,1982-02-22|Ivory Coast|Burkina Faso,,West African Cup,completed
lead_in_010686,1982-02-23|England|Northern Ireland,1982-02-23,ENG,England,England,,Northern Ireland,Northern Ireland,home,True,England,Northern Ireland,England,Northern Ireland,4,0,4,1898.0,1787.0,17.0,win,British Home Championship,London,England,False,16179,0,0,0,0,0,0,False,,,1982_british_home_championship,1982-02-23|England|Northern Ireland,,British Home Championship,completed
lead_in_010687,1982-02-23|France|Italy,1982-02-23,FRA,France,France,,Italy,Italy,home,True,France,Italy,France,Italy,2,0,2,1898.0,1913.0,11.0,win,Friendly,Paris,France,False,16179,0,0,0,0,0,0,False,,,1982_friendly,1982-02-23|France|Italy,,Friendly,completed
lead_in_010688,1982-02-23|Ghana|Togo,1982-02-23,GHA,Ghana,Ghana,,Togo,Togo,home,True,Ghana,Togo,Ghana,Togo,2,1,1,1661.0,1465.0,10.0,win,West African Cup,Cotonou,Benin,True,16179,0,0,0,0,0,0,False,,,1982_west_african_cup,1982-02-23|Ghana|Togo,,West African Cup,completed
lead_in_010689,1982-02-24|Spain|Scotland,1982-02-24,ESP,Spain,Spain,SCO,Scotland,Scotland,home,True,Spain,Scotland,Spain,Scotland,3,0,3,1880.0,1848.0,11.0,win,Friendly,Valencia,Spain,False,16178,0,0,0,0,0,0,False,,,1982_friendly,1982-02-24|Spain|Scotland,,Friendly,completed
lead_in_010690,1982-02-24|Spain|Scotland,1982-02-24,SCO,Scotland,Scotland,ESP,Spain,Spain,away,False,Spain,Scotland,Spain,Scotland,0,3,-3,1848.0,1880.0,-11.0,loss,Friendly,Valencia,Spain,False,16178,0,0,0,0,0,0,False,,,1982_friendly,1982-02-24|Spain|Scotland,,Friendly,completed
lead_in_010691,1982-02-25|India|Uruguay,1982-02-25,URU,Uruguay,Uruguay,,India,India,away,False,India,Uruguay,India,Uruguay,3,1,2,1773.0,1245.0,5.0,win,Nehru Cup,Calcutta,India,False,16177,0,0,0,0,0,0,False,,,1982_nehru_cup,1982-02-25|India|Uruguay,,Nehru Cup,completed
lead_in_010692,1982-03-01|China PR|South Korea,1982-03-01,KOR,South Korea,South Korea,,China PR,China PR,away,False,China PR,South Korea,China PR,South Korea,1,1,0,1677.0,1613.0,-4.0,draw,Nehru Cup,Calcutta,India,True,16173,0,0,0,0,0,0,False,,,1982_nehru_cup,1982-03-01|China PR|South Korea,,Nehru Cup,completed
lead_in_010693,1982-03-02|Iraq|German DR,1982-03-02,IRQ,Iraq,Iraq,,German DR,German DR,home,True,Iraq,German DR,Iraq,German DR,0,0,0,1725.0,1913.0,2.0,draw,Friendly,Baghdad,Iraq,False,16172,0,0,0,0,0,0,False,,,1982_friendly,1982-03-02|Iraq|German DR,,Friendly,completed
lead_in_010694,1982-03-03|Brazil|Czechoslovakia,1982-03-03,BRA,Brazil,Brazil,,Czechoslovakia,Czechoslovakia,home,True,Brazil,Czechoslovakia,Brazil,Czechoslovakia,1,1,0,2096.0,1892.0,-7.0,draw,Friendly,São Paulo,Brazil,False,16171,0,0,0,0,0,0,False,,,1982_friendly,1982-03-03|Brazil|Czechoslovakia,,Friendly,completed
lead_in_010695,1982-03-04|China PR|Uruguay,1982-03-04,URU,Uruguay,Uruguay,,China PR,China PR,away,False,China PR,Uruguay,China PR,Uruguay,2,0,2,1778.0,1617.0,17.0,win,Nehru Cup,Calcutta,India,True,16170,0,0,0,0,0,0,False,,,1982_nehru_cup,1982-03-04|China PR|Uruguay,,Nehru Cup,completed
lead_in_010696,1982-03-05|Cameroon|Tunisia,1982-03-05,TUN,Tunisia,Tunisia,,Cameroon,Cameroon,away,False,Cameroon,Tunisia,Cameroon,Tunisia,1,1,0,1642.0,1616.0,-2.0,draw,African Cup of Nations,Tripoli,Libya,True,16169,1,1,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-05|Cameroon|Tunisia,,African Cup of Nations,completed
lead_in_010697,1982-03-05|Libya|Ghana,1982-03-05,GHA,Ghana,Ghana,,Libya,Libya,away,False,Libya,Ghana,Libya,Ghana,2,2,0,1671.0,1560.0,-1.0,draw,African Cup of Nations,Tripoli,Libya,False,16169,2,2,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-05|Libya|Ghana,,African Cup of Nations,completed
lead_in_010698,1982-03-06|Iran|North Korea,1982-03-06,IRN,Iran,Iran,,North Korea,North Korea,home,True,Iran,North Korea,Iran,North Korea,2,0,2,1752.0,1584.0,5.0,win,Friendly,Tehran,Iran,False,16168,0,0,0,0,0,0,False,,,1982_friendly,1982-03-06|Iran|North Korea,,Friendly,completed
lead_in_010699,1982-03-07|Algeria|Zambia,1982-03-07,ALG,Algeria,Algeria,,Zambia,Zambia,home,True,Algeria,Zambia,Algeria,Zambia,1,0,1,1680.0,1567.0,17.0,win,African Cup of Nations,Benghazi,Libya,True,16167,1,0,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-07|Algeria|Zambia,,African Cup of Nations,completed
lead_in_010700,1982-03-07|Iraq|South Korea,1982-03-07,IRQ,Iraq,Iraq,KOR,South Korea,South Korea,home,True,Iraq,South Korea,Iraq,South Korea,3,0,3,1729.0,1673.0,10.0,win,Friendly,Baghdad,Iraq,False,16167,0,0,0,0,0,0,False,,,1982_friendly,1982-03-07|Iraq|South Korea,,Friendly,completed
lead_in_010701,1982-03-07|Iraq|South Korea,1982-03-07,KOR,South Korea,South Korea,IRQ,Iraq,Iraq,away,False,Iraq,South Korea,Iraq,South Korea,0,3,-3,1673.0,1729.0,-10.0,loss,Friendly,Baghdad,Iraq,False,16167,0,0,0,0,0,0,False,,,1982_friendly,1982-03-07|Iraq|South Korea,,Friendly,completed
lead_in_010702,1982-03-09|Argentina|Czechoslovakia,1982-03-09,ARG,Argentina,Argentina,,Czechoslovakia,Czechoslovakia,home,True,Argentina,Czechoslovakia,Argentina,Czechoslovakia,0,0,0,2008.0,1899.0,-5.0,draw,Friendly,Mar del Plata,Argentina,False,16165,0,0,0,0,0,0,False,,,1982_friendly,1982-03-09|Argentina|Czechoslovakia,,Friendly,completed
lead_in_010703,1982-03-09|Cameroon|Ghana,1982-03-09,GHA,Ghana,Ghana,,Cameroon,Cameroon,away,False,Cameroon,Ghana,Cameroon,Ghana,0,0,0,1670.0,1618.0,-4.0,draw,African Cup of Nations,Tripoli,Libya,True,16165,0,0,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-09|Cameroon|Ghana,,African Cup of Nations,completed
lead_in_010704,1982-03-09|Libya|Tunisia,1982-03-09,TUN,Tunisia,Tunisia,,Libya,Libya,away,False,Libya,Tunisia,Libya,Tunisia,0,2,-2,1640.0,1561.0,-35.0,loss,African Cup of Nations,Tripoli,Libya,False,16165,0,2,0,0,0,1,False,,,1982_african_cup_of_nations,1982-03-09|Libya|Tunisia,,African Cup of Nations,completed
lead_in_010705,1982-03-09|Liechtenstein|Switzerland,1982-03-09,SUI,Switzerland,Switzerland,,Liechtenstein,Liechtenstein,away,False,Liechtenstein,Switzerland,Liechtenstein,Switzerland,1,0,1,1663.0,1136.0,2.0,win,Friendly,Balzers,Liechtenstein,False,16165,0,0,0,0,0,0,False,,,1982_friendly,1982-03-09|Liechtenstein|Switzerland,,Friendly,completed
lead_in_010706,1982-03-10|Algeria|Nigeria,1982-03-10,ALG,Algeria,Algeria,,Nigeria,Nigeria,home,True,Algeria,Nigeria,Algeria,Nigeria,2,1,1,1697.0,1574.0,17.0,win,African Cup of Nations,Benghazi,Libya,True,16164,2,1,0,0,1,0,False,,,1982_african_cup_of_nations,1982-03-10|Algeria|Nigeria,,African Cup of Nations,completed
lead_in_010707,1982-03-10|Iraq|South Korea,1982-03-10,IRQ,Iraq,Iraq,KOR,South Korea,South Korea,home,True,Iraq,South Korea,Iraq,South Korea,1,1,0,1739.0,1663.0,-5.0,draw,Friendly,Baghdad,Iraq,False,16164,0,0,0,0,0,0,False,,,1982_friendly,1982-03-10|Iraq|South Korea,,Friendly,completed
lead_in_010708,1982-03-10|Iraq|South Korea,1982-03-10,KOR,South Korea,South Korea,IRQ,Iraq,Iraq,away,False,Iraq,South Korea,Iraq,South Korea,1,1,0,1663.0,1739.0,5.0,draw,Friendly,Baghdad,Iraq,False,16164,0,0,0,0,0,0,False,,,1982_friendly,1982-03-10|Iraq|South Korea,,Friendly,completed
lead_in_010709,1982-03-12|Ghana|Tunisia,1982-03-12,GHA,Ghana,Ghana,TUN,Tunisia,Tunisia,home,True,Ghana,Tunisia,Ghana,Tunisia,1,0,1,1666.0,1605.0,21.0,win,African Cup of Nations,Tripoli,Libya,True,16162,1,0,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-12|Ghana|Tunisia,,African Cup of Nations,completed
lead_in_010710,1982-03-12|Ghana|Tunisia,1982-03-12,TUN,Tunisia,Tunisia,GHA,Ghana,Ghana,away,False,Ghana,Tunisia,Ghana,Tunisia,0,1,-1,1605.0,1666.0,-21.0,loss,African Cup of Nations,Tripoli,Libya,True,16162,0,1,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-12|Ghana|Tunisia,,African Cup of Nations,completed
lead_in_010711,1982-03-13|Algeria|Ethiopia,1982-03-13,ALG,Algeria,Algeria,,Ethiopia,Ethiopia,home,True,Algeria,Ethiopia,Algeria,Ethiopia,0,0,0,1714.0,1325.0,-20.0,draw,African Cup of Nations,Benghazi,Libya,True,16161,0,0,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-13|Algeria|Ethiopia,,African Cup of Nations,completed
lead_in_010712,1982-03-16|Algeria|Ghana,1982-03-16,ALG,Algeria,Algeria,GHA,Ghana,Ghana,home,True,Algeria,Ghana,Algeria,Ghana,2,3,-1,1694.0,1687.0,-26.0,loss,African Cup of Nations,Benghazi,Libya,True,16158,2,3,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-16|Algeria|Ghana,,African Cup of Nations,completed
lead_in_010713,1982-03-16|Algeria|Ghana,1982-03-16,GHA,Ghana,Ghana,ALG,Algeria,Algeria,away,False,Algeria,Ghana,Algeria,Ghana,3,2,1,1687.0,1694.0,26.0,win,African Cup of Nations,Benghazi,Libya,True,16158,3,2,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-16|Algeria|Ghana,,African Cup of Nations,completed
lead_in_010714,1982-03-18|Algeria|Zambia,1982-03-18,ALG,Algeria,Algeria,,Zambia,Zambia,home,True,Algeria,Zambia,Algeria,Zambia,0,2,-2,1668.0,1585.0,-46.0,loss,African Cup of Nations,Tripoli,Libya,True,16156,0,2,0,0,0,0,False,,,1982_african_cup_of_nations,1982-03-18|Algeria|Zambia,,African Cup of Nations,completed
lead_in_010715,1982-03-19|Libya|Ghana,1982-03-19,GHA,Ghana,Ghana,,Libya,Libya,away,False,Libya,Ghana,Libya,Ghana,1,1,0,1713.0,1610.0,0.0,draw,African Cup of Nations,Tripoli,Libya,False,16155,1,1,0,0,0,0,True,Ghana,,1982_african_cup_of_nations,1982-03-19|Libya|Ghana,,African Cup of Nations,completed
lead_in_010716,1982-03-19|United Arab Emirates|Qatar,1982-03-19,QAT,Qatar,Qatar,,United Arab Emirates,United Arab Emirates,away,False,United Arab Emirates,Qatar,United Arab Emirates,Qatar,0,1,-1,1234.0,1144.0,-19.0,loss,Gulf Cup,Abu Dhabi,United Arab Emirates,False,16155,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-03-19|United Arab Emirates|Qatar,,Gulf Cup,completed
lead_in_010717,1982-03-21|Brazil|Germany,1982-03-21,BRA,Brazil,Brazil,GER,Germany,Germany,home,True,Brazil,Germany,Brazil,Germany,1,0,1,2089.0,2114.0,8.0,win,Friendly,Rio de Janeiro,Brazil,False,16153,0,0,0,0,0,0,False,,,1982_friendly,1982-03-21|Brazil|Germany,,Friendly,completed
lead_in_010718,1982-03-21|Brazil|Germany,1982-03-21,GER,Germany,Germany,BRA,Brazil,Brazil,away,False,Brazil,Germany,Brazil,Germany,0,1,-1,2114.0,2089.0,-8.0,loss,Friendly,Rio de Janeiro,Brazil,False,16153,0,0,0,0,0,0,False,,,1982_friendly,1982-03-21|Brazil|Germany,,Friendly,completed
lead_in_010719,1982-03-21|South Korea|Japan,1982-03-21,KOR,South Korea,South Korea,JPN,Japan,Japan,home,True,South Korea,Japan,South Korea,Japan,3,0,3,1668.0,1485.0,6.0,win,Friendly,Seoul,South Korea,False,16153,0,0,0,0,0,0,False,,,1982_friendly,1982-03-21|South Korea|Japan,,Friendly,completed
lead_in_010720,1982-03-21|South Korea|Japan,1982-03-21,JPN,Japan,Japan,KOR,South Korea,South Korea,away,False,South Korea,Japan,South Korea,Japan,0,3,-3,1485.0,1668.0,-6.0,loss,Friendly,Seoul,South Korea,False,16153,0,0,0,0,0,0,False,,,1982_friendly,1982-03-21|South Korea|Japan,,Friendly,completed
lead_in_010721,1982-03-21|Trinidad and Tobago|United States,1982-03-21,USA,United States,United States,,Trinidad and Tobago,Trinidad and Tobago,away,False,Trinidad and Tobago,United States,Trinidad and Tobago,United States,2,1,1,1517.0,1489.0,12.0,win,Friendly,Port of Spain,Trinidad and Tobago,False,16153,0,0,0,0,0,0,False,,,1982_friendly,1982-03-21|Trinidad and Tobago|United States,,Friendly,completed
lead_in_010722,1982-03-21|United Arab Emirates|Saudi Arabia,1982-03-21,KSA,Saudi Arabia,Saudi Arabia,,United Arab Emirates,United Arab Emirates,away,False,United Arab Emirates,Saudi Arabia,United Arab Emirates,Saudi Arabia,0,1,-1,1406.0,1163.0,-28.0,loss,Gulf Cup,Abu Dhabi,United Arab Emirates,False,16153,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-03-21|United Arab Emirates|Saudi Arabia,,Gulf Cup,completed
lead_in_010723,1982-03-22|Oman|Qatar,1982-03-22,QAT,Qatar,Qatar,,Oman,Oman,away,False,Oman,Qatar,Oman,Qatar,3,0,3,1215.0,849.0,8.0,win,Gulf Cup,Abu Dhabi,United Arab Emirates,True,16152,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-03-22|Oman|Qatar,,Gulf Cup,completed
lead_in_010724,1982-03-23|Scotland|Netherlands,1982-03-23,SCO,Scotland,Scotland,NED,Netherlands,Netherlands,home,True,Scotland,Netherlands,Scotland,Netherlands,2,1,1,1837.0,1912.0,9.0,win,Friendly,Glasgow,Scotland,False,16151,0,0,0,0,0,0,False,,,1982_friendly,1982-03-23|Scotland|Netherlands,,Friendly,completed
lead_in_010725,1982-03-23|Scotland|Netherlands,1982-03-23,NED,Netherlands,Netherlands,SCO,Scotland,Scotland,away,False,Scotland,Netherlands,Scotland,Netherlands,1,2,-1,1912.0,1837.0,-9.0,loss,Friendly,Glasgow,Scotland,False,16151,0,0,0,0,0,0,False,,,1982_friendly,1982-03-23|Scotland|Netherlands,,Friendly,completed
lead_in_010726,1982-03-24|Argentina|Germany,1982-03-24,ARG,Argentina,Argentina,GER,Germany,Germany,home,True,Argentina,Germany,Argentina,Germany,1,1,0,2003.0,2106.0,0.0,draw,Friendly,Buenos Aires,Argentina,False,16150,0,0,0,0,0,0,False,,,1982_friendly,1982-03-24|Argentina|Germany,,Friendly,completed
lead_in_010727,1982-03-24|Argentina|Germany,1982-03-24,GER,Germany,Germany,ARG,Argentina,Argentina,away,False,Argentina,Germany,Argentina,Germany,1,1,0,2106.0,2003.0,0.0,draw,Friendly,Buenos Aires,Argentina,False,16150,0,0,0,0,0,0,False,,,1982_friendly,1982-03-24|Argentina|Germany,,Friendly,completed
lead_in_010728,1982-03-24|Belgium|Romania,1982-03-24,BEL,Belgium,Belgium,,Romania,Romania,home,True,Belgium,Romania,Belgium,Romania,4,1,3,1918.0,1767.0,7.0,win,Friendly,Brussels,Belgium,False,16150,0,0,0,0,0,0,False,,,1982_friendly,1982-03-24|Belgium|Romania,,Friendly,completed
lead_in_010729,1982-03-24|France|Northern Ireland,1982-03-24,FRA,France,France,,Northern Ireland,Northern Ireland,home,True,France,Northern Ireland,France,Northern Ireland,4,0,4,1909.0,1770.0,8.0,win,Friendly,Paris,France,False,16150,0,0,0,0,0,0,False,,,1982_friendly,1982-03-24|France|Northern Ireland,,Friendly,completed
lead_in_010730,1982-03-24|Hungary|Austria,1982-03-24,AUT,Austria,Austria,,Hungary,Hungary,away,False,Hungary,Austria,Hungary,Austria,3,2,1,1898.0,1824.0,11.0,win,Friendly,Budapest,Hungary,False,16150,0,0,0,0,0,0,False,,,1982_friendly,1982-03-24|Hungary|Austria,,Friendly,completed
lead_in_010731,1982-03-24|Spain|Wales,1982-03-24,ESP,Spain,Spain,,Wales,Wales,home,True,Spain,Wales,Spain,Wales,1,1,0,1891.0,1850.0,-4.0,draw,Friendly,Valencia,Spain,False,16150,0,0,0,0,0,0,False,,,1982_friendly,1982-03-24|Spain|Wales,,Friendly,completed
lead_in_010732,1982-03-24|Switzerland|Portugal,1982-03-24,SUI,Switzerland,Switzerland,POR,Portugal,Portugal,home,True,Switzerland,Portugal,Switzerland,Portugal,2,1,1,1665.0,1755.0,10.0,win,Friendly,Lugano,Switzerland,False,16150,0,0,0,0,0,0,False,,,1982_friendly,1982-03-24|Switzerland|Portugal,,Friendly,completed
lead_in_010733,1982-03-24|Switzerland|Portugal,1982-03-24,POR,Portugal,Portugal,SUI,Switzerland,Switzerland,away,False,Switzerland,Portugal,Switzerland,Portugal,1,2,-1,1755.0,1665.0,-10.0,loss,Friendly,Lugano,Switzerland,False,16150,0,0,0,0,0,0,False,,,1982_friendly,1982-03-24|Switzerland|Portugal,,Friendly,completed
lead_in_010734,1982-03-26|Saudi Arabia|Kuwait,1982-03-26,KSA,Saudi Arabia,Saudi Arabia,,Kuwait,Kuwait,home,True,Saudi Arabia,Kuwait,Saudi Arabia,Kuwait,0,1,-1,1394.0,1664.0,-7.0,loss,Gulf Cup,Abu Dhabi,United Arab Emirates,True,16148,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-03-26|Saudi Arabia|Kuwait,,Gulf Cup,completed
lead_in_010735,1982-03-29|Saudi Arabia|Qatar,1982-03-29,KSA,Saudi Arabia,Saudi Arabia,QAT,Qatar,Qatar,home,True,Saudi Arabia,Qatar,Saudi Arabia,Qatar,1,0,1,1387.0,1221.0,11.0,win,Gulf Cup,Abu Dhabi,United Arab Emirates,True,16145,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-03-29|Saudi Arabia|Qatar,,Gulf Cup,completed
lead_in_010736,1982-03-29|Saudi Arabia|Qatar,1982-03-29,QAT,Qatar,Qatar,KSA,Saudi Arabia,Saudi Arabia,away,False,Saudi Arabia,Qatar,Saudi Arabia,Qatar,0,1,-1,1221.0,1387.0,-11.0,loss,Gulf Cup,Abu Dhabi,United Arab Emirates,True,16145,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-03-29|Saudi Arabia|Qatar,,Gulf Cup,completed
lead_in_010737,1982-03-31|Bahrain|Qatar,1982-03-31,QAT,Qatar,Qatar,,Bahrain,Bahrain,away,False,Bahrain,Qatar,Bahrain,Qatar,0,1,-1,1210.0,1211.0,-20.0,loss,Gulf Cup,Abu Dhabi,United Arab Emirates,True,16143,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-03-31|Bahrain|Qatar,,Gulf Cup,completed
lead_in_010738,1982-03-31|Saudi Arabia|Oman,1982-03-31,KSA,Saudi Arabia,Saudi Arabia,,Oman,Oman,home,True,Saudi Arabia,Oman,Saudi Arabia,Oman,3,0,3,1398.0,832.0,3.0,win,Gulf Cup,Abu Dhabi,United Arab Emirates,True,16143,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-03-31|Saudi Arabia|Oman,,Gulf Cup,completed
lead_in_010739,1982-04-02|Bahrain|Saudi Arabia,1982-04-02,KSA,Saudi Arabia,Saudi Arabia,,Bahrain,Bahrain,away,False,Bahrain,Saudi Arabia,Bahrain,Saudi Arabia,2,2,0,1401.0,1231.0,-9.0,draw,Gulf Cup,Abu Dhabi,United Arab Emirates,True,16141,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-04-02|Bahrain|Saudi Arabia,,Gulf Cup,completed
lead_in_010740,1982-04-04|Kuwait|Qatar,1982-04-04,QAT,Qatar,Qatar,,Kuwait,Kuwait,away,False,Kuwait,Qatar,Kuwait,Qatar,2,1,1,1190.0,1671.0,38.0,win,Gulf Cup,Abu Dhabi,United Arab Emirates,True,16139,0,0,0,0,0,0,False,,,1982_gulf_cup,1982-04-04|Kuwait|Qatar,,Gulf Cup,completed
lead_in_010741,1982-04-14|Argentina|Russia,1982-04-14,ARG,Argentina,Argentina,,Russia,Russia,home,True,Argentina,Russia,Argentina,Russia,1,1,0,2003.0,2010.0,-3.0,draw,Friendly,Buenos Aires,Argentina,False,16129,0,0,0,0,0,0,False,,,1982_friendly,1982-04-14|Argentina|Russia,,Friendly,completed
lead_in_010742,1982-04-14|Germany|Czechoslovakia,1982-04-14,GER,Germany,Germany,,Czechoslovakia,Czechoslovakia,home,True,Germany,Czechoslovakia,Germany,Czechoslovakia,2,1,1,2106.0,1906.0,3.0,win,Friendly,Cologne,Germany,False,16129,0,0,0,0,0,0,False,,,1982_friendly,1982-04-14|Germany|Czechoslovakia,,Friendly,completed
lead_in_010743,1982-04-14|Netherlands|Greece,1982-04-14,NED,Netherlands,Netherlands,,Greece,Greece,home,True,Netherlands,Greece,Netherlands,Greece,1,0,1,1903.0,1644.0,2.0,win,Friendly,Eindhoven,Netherlands,False,16129,0,0,0,0,0,0,False,,,1982_friendly,1982-04-14|Netherlands|Greece,,Friendly,completed
lead_in_010744,1982-04-25|Algeria|Peru,1982-04-25,ALG,Algeria,Algeria,,Peru,Peru,home,True,Algeria,Peru,Algeria,Peru,1,1,0,1622.0,1750.0,1.0,draw,Friendly,Algiers,Algeria,False,16118,0,0,0,0,0,0,False,,,1982_friendly,1982-04-25|Algeria|Peru,,Friendly,completed
lead_in_010745,1982-04-27|Wales|England,1982-04-27,ENG,England,England,,Wales,Wales,away,False,Wales,England,Wales,England,1,0,1,1915.0,1854.0,22.0,win,British Home Championship,Cardiff,Wales,False,16116,0,0,0,0,0,0,False,,,1982_british_home_championship,1982-04-27|Wales|England,,British Home Championship,completed
lead_in_010746,1982-04-28|Algeria|Republic of Ireland,1982-04-28,ALG,Algeria,Algeria,,Republic of Ireland,Republic of Ireland,home,True,Algeria,Republic of Ireland,Algeria,Republic of Ireland,2,0,2,1623.0,1779.0,17.0,win,Friendly,Algiers,Algeria,False,16115,0,0,0,0,0,0,False,,,1982_friendly,1982-04-28|Algeria|Republic of Ireland,,Friendly,completed
